4,10,8.749961853027344e-05,False,U
4,10,5.650520324707031e-05,True,S
4,10,6.246566772460938e-05,False,U
4,10,1.7881393432617188e-05,True,S
4,10,4.6253204345703125e-05,True,S
4,10,1.8358230590820312e-05,True,S
4,10,5.6743621826171875e-05,True,S
4,10,5.221366882324219e-05,False,U
4,10,5.316734313964844e-05,False,U
4,10,4.935264587402344e-05,False,U
8,16,0.0011551380157470703,False,U
8,16,0.0009467601776123047,False,U
8,16,0.0004038810729980469,True,S
8,16,0.0005104541778564453,True,S
8,16,0.0010941028594970703,False,U
8,16,0.0008256435394287109,False,U
8,16,0.0004329681396484375,True,S
8,16,0.0008254051208496094,False,U
8,16,0.0004792213439941406,True,S
8,16,8.225440979003906e-05,True,S
12,24,0.0009734630584716797,True,S
12,24,0.006384849548339844,True,S
12,24,0.011675357818603516,False,U
12,24,0.010640621185302734,False,U
12,24,0.003971576690673828,True,S
12,24,0.013524532318115234,False,U
12,24,0.010478973388671875,False,U
12,24,0.004335880279541016,True,S
12,24,0.013020515441894531,False,U
12,24,0.010203123092651367,True,S
16,32,0.10938835144042969,True,S
16,32,0.18660616874694824,False,U
16,32,0.15593862533569336,True,S
16,32,0.0026793479919433594,True,S
16,32,0.08215951919555664,False,U
16,32,0.037581682205200195,True,S
16,32,0.1768500804901123,False,U
16,32,0.2331387996673584,False,U
16,32,0.05888104438781738,True,S
16,32,0.21432876586914062,False,U
18,36,0.774359941482544,False,U
18,36,0.9254782199859619,False,U
18,36,0.7955334186553955,False,U
18,36,0.6963860988616943,False,U
18,36,0.7334320545196533,False,U
18,36,0.8133618831634521,False,U
18,36,0.7909805774688721,False,U
18,36,0.07649707794189453,True,S
18,36,0.7708339691162109,False,U
18,36,0.039415597915649414,True,S
20,40,3.067237615585327,False,U
20,40,2.634061574935913,False,U
20,40,0.9384598731994629,True,S
20,40,3.2987589836120605,False,U
20,40,3.453428030014038,False,U
20,40,3.2833878993988037,False,U
20,40,3.120814323425293,False,U
20,40,0.6826398372650146,True,S
20,40,3.0736448764801025,False,U
20,40,0.48224616050720215,True,S
22,44,3.981116533279419,True,S
22,44,11.791722774505615,False,U
22,44,12.549003601074219,False,U
22,44,10.331183671951294,False,U
22,44,13.939232110977173,False,U
22,44,12.908077716827393,False,U
22,44,15.072871685028076,False,U
22,44,13.251331329345703,False,U
22,44,12.990250825881958,False,U
22,44,11.77971339225769,False,U
24,48,28.083281993865967,True,S
24,48,56.001564025878906,False,U
24,48,25.819684505462646,False,U
24,48,25.65042757987976,True,S
24,48,62.873857736587524,False,U
24,48,49.21938991546631,False,U
24,48,52.35154628753662,False,U
24,48,49.35929560661316,False,U
24,48,52.48870491981506,False,U
24,48,5.103556871414185,True,S
4,20,9.512901306152344e-05,False,U
4,20,6.651878356933594e-05,True,S
4,20,5.936622619628906e-05,True,S
4,20,2.765655517578125e-05,True,S
4,20,0.00014328956604003906,False,U
4,20,3.62396240234375e-05,True,S
4,20,9.918212890625e-05,False,U
4,20,9.512901306152344e-05,False,U
4,20,0.00011444091796875,False,U
4,20,4.172325134277344e-05,True,S
8,40,0.0001163482666015625,True,S
8,40,0.0004589557647705078,True,S
8,40,0.0005936622619628906,True,S
8,40,0.0022249221801757812,False,U
8,40,0.0013110637664794922,False,U
8,40,0.0016629695892333984,False,U
8,40,0.0016045570373535156,False,U
8,40,0.001630544662475586,False,U
8,40,0.0013093948364257812,False,U
8,40,0.0017614364624023438,False,U
12,60,0.024991512298583984,False,U
12,60,0.004554271697998047,True,S
12,60,0.0263063907623291,False,U
12,60,0.010001420974731445,True,S
12,60,0.024430274963378906,False,U
12,60,0.028169631958007812,False,U
12,60,0.024846315383911133,False,U
12,60,0.02736520767211914,False,U
12,60,0.004200935363769531,True,S
12,60,0.025890111923217773,False,U
16,80,0.41600990295410156,False,U
16,80,0.18833208084106445,True,S
16,80,0.4150698184967041,False,U
16,80,0.40753889083862305,False,U
16,80,0.36831140518188477,False,U
16,80,0.41619205474853516,False,U
16,80,0.4103682041168213,False,U
16,80,0.3548910617828369,False,U
16,80,0.38535428047180176,False,U
16,80,0.35825347900390625,True,S
18,90,1.6195316314697266,False,U
18,90,1.562727928161621,False,U
18,90,1.834388017654419,False,U
18,90,1.5783982276916504,False,U
18,90,1.5615167617797852,False,U
18,90,0.20856499671936035,True,S
18,90,0.33618783950805664,True,S
18,90,0.029678821563720703,True,S
18,90,1.371091365814209,False,U
18,90,0.8317921161651611,True,S
20,100,1.7378671169281006,True,S
20,100,5.370347499847412,False,U
20,100,2.388089656829834,True,S
20,100,6.380627393722534,False,U
20,100,0.7065865993499756,True,S
20,100,5.605060338973999,False,U
20,100,6.647452116012573,False,U
20,100,0.8794047832489014,True,S
20,100,5.950936555862427,False,U
20,100,6.747618198394775,False,U
22,110,3.063753843307495,True,S
22,110,9.579120874404907,True,S
22,110,27.034230947494507,False,U
22,110,24.404675006866455,False,U
22,110,23.778831481933594,False,U
22,110,24.967166662216187,False,U
22,110,31.025468587875366,False,U
22,110,27.29383420944214,False,U
22,110,6.437244892120361,True,S
22,110,17.18631076812744,True,S
24,120,105.23416495323181,False,U
24,120,84.08306765556335,False,U
24,120,98.64446973800659,False,U
24,120,96.24766731262207,False,U
24,120,114.63991665840149,False,U
24,120,85.02533030509949,False,U
24,120,96.0264003276825,False,U
24,120,116.07383131980896,False,U
24,120,103.9890809059143,False,U
24,120,94.0306293964386,False,U
4,40,7.700920104980469e-05,True,S
4,40,0.0001418590545654297,False,U
4,40,0.0001628398895263672,False,U
4,40,0.00012874603271484375,True,S
